Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	7.072795e-02	5.025765e-01	0	0	2.106329e+00	5.579486e+00	CDKN2D;HEXIM1;HEXIM2;CDKN1A;CCND3;CDKN2A;CCNG1
GO_Molecular_Function_2021	chemokine binding (GO:0019956)	7.287319e-02	5.034112e-01	0	0	2.506304e+00	6.564096e+00	CX3CR1;ITGB1;ITGB3;HMGB1;PLP2
GO_Molecular_Function_2021	chemokine receptor binding (GO:0042379)	7.287319e-02	5.034112e-01	0	0	2.506304e+00	6.564096e+00	CX3CR1;CCL5;PPBP;CXCL16;PF4
GO_Molecular_Function_2021	RNA polymerase II complex binding (GO:0000993)	7.288903e-02	5.034112e-01	0	0	2.256227e+00	5.908646e+00	CTR9;PCIF1;SUPT4H1;HNRNPU;CCAR2;BRD4
GO_Molecular_Function_2021	translation initiation factor activity (GO:0003743)	7.957287e-02	5.077301e-01	0	0	2.038218e+00	5.158897e+00	EIF5B;COPS5;EIF5;EIF2B1;EIF1B;EIF3A;EIF4G2
GO_Molecular_Function_2021	1,4-alpha-oligoglucan phosphorylase activity (GO:0004645)	8.138523e-02	5.077301e-01	0	0	6.009252e+00	1.507458e+01	PYGB;PYGL
GO_Molecular_Function_2021	RNA polymerase II C-terminal domain phosphoserine binding (GO:1990269)	8.138523e-02	5.077301e-01	0	0	6.009252e+00	1.507458e+01	PCIF1;RTF1
GO_Molecular_Function_2021	adenylate cyclase binding (GO:0008179)	8.138523e-02	5.077301e-01	0	0	6.009252e+00	1.507458e+01	CALM3;CALM1
GO_Molecular_Function_2021	aldehyde-lyase activity (GO:0016832)	8.138523e-02	5.077301e-01	0	0	6.009252e+00	1.507458e+01	ALDOA;DERA
GO_Molecular_Function_2021	ATP-gated ion channel activity (GO:0035381)	8.138523e-02	5.077301e-01	0	0	6.009252e+00	1.507458e+01	P2RX5;P2RX1
GO_Molecular_Function_2021	large ribosomal subunit rRNA binding (GO:0070180)	8.138523e-02	5.077301e-01	0	0	6.009252e+00	1.507458e+01	RPUSD4;MRPL11
GO_Molecular_Function_2021	leak channel activity (GO:0022840)	8.138523e-02	5.077301e-01	0	0	6.009252e+00	1.507458e+01	PANX1;TMEM175
GO_Molecular_Function_2021	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor (GO:0016668)	8.138523e-02	5.077301e-01	0	0	6.009252e+00	1.507458e+01	PGK1;TXN
GO_Molecular_Function_2021	protein carboxyl O-methyltransferase activity (GO:0051998)	8.138523e-02	5.077301e-01	0	0	6.009252e+00	1.507458e+01	ICMT;PCMTD1
GO_Molecular_Function_2021	RNA polymerase binding (GO:0070063)	8.244602e-02	5.077301e-01	0	0	2.775308e+00	6.926091e+00	TAF10;STOM;ANP32B;PPIB
GO_Molecular_Function_2021	DNA polymerase binding (GO:0070182)	8.244602e-02	5.077301e-01	0	0	2.775308e+00	6.926091e+00	ACD;HSP90AA1;NABP2;HMGB1
GO_Molecular_Function_2021	MHC class II protein complex binding (GO:0023026)	8.244602e-02	5.077301e-01	0	0	2.775308e+00	6.926091e+00	CD74;HSP90AA1;HLA-DMA;PKM
GO_Molecular_Function_2021	cytokine activity (GO:0005125)	8.565577e-02	5.231373e-01	0	0	1.805874e+00	4.437788e+00	TGFB1;WNT11;CCL5;MIF;PPBP;HMGB1;TIMP1;CXCL16;PF4
GO_Molecular_Function_2021	adrenergic receptor binding (GO:0031690)	8.942156e-02	5.286603e-01	0	0	3.381305e+00	8.163800e+00	C1QBP;GNAS;SAV1
GO_Molecular_Function_2021	cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:0097200)	8.942156e-02	5.286603e-01	0	0	3.381305e+00	8.163800e+00	CASP6;CASP3;CFLAR
GO_Molecular_Function_2021	phospholipase binding (GO:0043274)	8.942156e-02	5.286603e-01	0	0	3.381305e+00	8.163800e+00	SYK;BTK;ARHGAP6
GO_Molecular_Function_2021	purinergic nucleotide receptor activity (GO:0001614)	8.942156e-02	5.286603e-01	0	0	3.381305e+00	8.163800e+00	P2RX5;P2RX1;PTAFR
GO_Molecular_Function_2021	protein tyrosine kinase activity (GO:0004713)	9.415201e-02	5.522090e-01	0	0	1.703797e+00	4.025808e+00	BLK;FGR;CSF1R;SYK;BTK;AATK;CSK;PTK2;HIPK3;HIPK2
GO_Molecular_Function_2021	cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	9.798187e-02	5.554756e-01	0	0	2.576863e+00	5.985982e+00	VIL1;TNFAIP8;PRDX5;SNCA
GO_Molecular_Function_2021	ribosome binding (GO:0043022)	9.908900e-02	5.554756e-01	0	0	1.914378e+00	4.425539e+00	TMEM147;MRPS27;NAA10;YTHDF3;C1QBP;SEC61B;TMCO1
GO_Molecular_Function_2021	activin receptor binding (GO:0070697)	9.997058e-02	5.554756e-01	0	0	inf	inf	SAV1
GO_Molecular_Function_2021	vasopressin receptor activity (GO:0005000)	9.997058e-02	5.554756e-01	0	0	inf	inf	INPP5K
GO_Molecular_Function_2021	exopolyphosphatase activity (GO:0004309)	9.997058e-02	5.554756e-01	0	0	inf	inf	BNIP2
GO_Molecular_Function_2021	gap junction channel activity (GO:0005243)	9.997058e-02	5.554756e-01	0	0	inf	inf	PANX1
GO_Molecular_Function_2021	gap junction hemi-channel activity (GO:0055077)	9.997058e-02	5.554756e-01	0	0	inf	inf	PANX1
GO_Molecular_Function_2021	G protein-coupled receptor binding (GO:0001664)	1.011383e-01	5.577701e-01	0	0	1.628520e+00	3.731373e+00	GNA13;GNAZ;GNA15;WNT11;HOMER2;C1QBP;CCL5;GNAS;FLNA;ARRB1;PHB
GO_Molecular_Function_2021	chemoattractant activity (GO:0042056)	1.107110e-01	5.654046e-01	0	0	3.005361e+00	6.614295e+00	CCL5;HMGB1;MIF
GO_Molecular_Function_2021	cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153)	1.107110e-01	5.654046e-01	0	0	3.005361e+00	6.614295e+00	CASP6;CASP3;CFLAR
GO_Molecular_Function_2021	metalloaminopeptidase activity (GO:0070006)	1.107110e-01	5.654046e-01	0	0	3.005361e+00	6.614295e+00	NPEPPS;XPNPEP1;LTA4H
GO_Molecular_Function_2021	microtubule minus-end binding (GO:0051011)	1.107110e-01	5.654046e-01	0	0	3.005361e+00	6.614295e+00	MACF1;TUBGCP5;CEP290
GO_Molecular_Function_2021	protein tyrosine kinase binding (GO:1990782)	1.113343e-01	5.654046e-01	0	0	1.761108e+00	3.866016e+00	ITGB1;ACVR1;DUSP22;PTPN1;HSP90AA1;PITPNM2;SH2B3;TJP2
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	1.122031e-01	5.654046e-01	0	0	1.328696e+00	2.906449e+00	SLBP;SHMT2;HNRNPU;ZFP36L1;SYNCRIP;PTBP1;C1QBP;G3BP1;TPR;G3BP2;RPL35;SSB;YTHDF3;SECISBP2;RC3H1;SAMD4B;HNRNPAB;PUM2;PTBP3;CARHSP1;PKM;PPIE;SRSF6;GRSF1;EIF4G2;EIF3A
GO_Molecular_Function_2021	acetyl-CoA C-acyltransferase activity (GO:0003988)	1.141713e-01	5.654046e-01	0	0	4.506574e+00	9.779516e+00	HADHA;ACAT1
GO_Molecular_Function_2021	adenylate kinase activity (GO:0004017)	1.141713e-01	5.654046e-01	0	0	4.506574e+00	9.779516e+00	AK1;AK3
GO_Molecular_Function_2021	aspartic-type peptidase activity (GO:0070001)	1.141713e-01	5.654046e-01	0	0	4.506574e+00	9.779516e+00	NAPSA;CTSD
GO_Molecular_Function_2021	calcium-independent phospholipase A2 activity (GO:0047499)	1.141713e-01	5.654046e-01	0	0	4.506574e+00	9.779516e+00	PLA2G4C;PRDX6
GO_Molecular_Function_2021	cuprous ion binding (GO:1903136)	1.141713e-01	5.654046e-01	0	0	4.506574e+00	9.779516e+00	ATOX1;SNCA
GO_Molecular_Function_2021	excitatory extracellular ligand-gated ion channel activity (GO:0005231)	1.141713e-01	5.654046e-01	0	0	4.506574e+00	9.779516e+00	P2RX5;P2RX1
GO_Molecular_Function_2021	non-membrane spanning protein tyrosine phosphatase activity (GO:0004726)	1.141713e-01	5.654046e-01	0	0	4.506574e+00	9.779516e+00	DUSP22;PTPN18
GO_Molecular_Function_2021	P-type calcium transporter activity (GO:0005388)	1.141713e-01	5.654046e-01	0	0	4.506574e+00	9.779516e+00	ATP2A3;ATP2A2
GO_Molecular_Function_2021	sulfotransferase activity (GO:0008146)	1.147641e-01	5.654046e-01	0	0	2.404877e+00	5.206261e+00	SULT1A1;TPST2;CHST12;CHST2
GO_Molecular_Function_2021	pyrophosphate hydrolysis-driven proton transmembrane transporter activity (GO:0009678)	1.147641e-01	5.654046e-01	0	0	2.404877e+00	5.206261e+00	ATP2A3;ATP2A2;TCIRG1;ATP6V1E1
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	1.223833e-01	5.989488e-01	0	0	1.292314e+00	2.714632e+00	GPI;CDKN1A;VCP;RALB;DERL1;RNF8;ARRB1;SMC6;NLK;CLU;TRIOBP;MAP1LC3B;PRKAR2B;UBC;SNX9;TNFRSF14;HSPA9;GABARAPL2;GABARAPL1;HSP90AA1;TPI1;UBE2B;ISG15;PRDX6;YWHAZ;RBX1;PRKAR1A;JKAMP;TRIB2
GO_Molecular_Function_2021	beta-tubulin binding (GO:0048487)	1.262377e-01	6.024997e-01	0	0	2.049947e+00	4.242546e+00	GABARAPL2;GABARAPL1;PDCD5;EMD;ARL8B
GO_Molecular_Function_2021	estrogen receptor binding (GO:0030331)	1.262377e-01	6.024997e-01	0	0	2.049947e+00	4.242546e+00	WBP2;TAF10;LEF1;WIPI1;TACC1
GO_Molecular_Function_2021	cysteine-type endopeptidase activity (GO:0004197)	1.283322e-01	6.024997e-01	0	0	1.583717e+00	3.251582e+00	USP5;GPAA1;CASP6;CTSL;USP10;CASP3;CTSZ;USP12;CAPN1;CFLAR
GO_Molecular_Function_2021	single-stranded DNA binding (GO:0003697)	1.305377e-01	6.024997e-01	0	0	1.504906e+00	3.064128e+00	MCM7;MCM9;RPA3;NABP2;RPA1;HNRNPU;MCM4;SMC6;RTF1;HMGB1;RAD23B;MCM2
GO_Molecular_Function_2021	exopeptidase activity (GO:0008238)	1.312333e-01	6.024997e-01	0	0	1.866465e+00	3.790377e+00	CTSA;NPEPPS;XPNPEP1;CTSZ;LTA4H;METAP2
GO_Molecular_Function_2021	ADP binding (GO:0043531)	1.327038e-01	6.024997e-01	0	0	2.254389e+00	4.553045e+00	MSH6;PPP5C;PGK1;MYH9
GO_Molecular_Function_2021	aminopeptidase activity (GO:0004177)	1.327038e-01	6.024997e-01	0	0	2.254389e+00	4.553045e+00	NPEPPS;XPNPEP1;LTA4H;METAP2
GO_Molecular_Function_2021	chemokine activity (GO:0008009)	1.327038e-01	6.024997e-01	0	0	2.254389e+00	4.553045e+00	CCL5;PPBP;CXCL16;PF4
GO_Molecular_Function_2021	disordered domain specific binding (GO:0097718)	1.327038e-01	6.024997e-01	0	0	2.254389e+00	4.553045e+00	HSP90AA1;FKBP8;CALM3;CALM1
GO_Molecular_Function_2021	phospholipase activity (GO:0004620)	1.327820e-01	6.024997e-01	0	0	1.754419e+00	3.542254e+00	PLA2G12A;ABHD16A;PLA2G4C;PLBD1;PRDX6;LYPLAL1;MGLL
GO_Molecular_Function_2021	translation elongation factor activity (GO:0003746)	1.337076e-01	6.024997e-01	0	0	2.704605e+00	5.441935e+00	GTPBP2;GTPBP1;TUFM
GO_Molecular_Function_2021	tRNA-specific ribonuclease activity (GO:0004549)	1.337076e-01	6.024997e-01	0	0	2.704605e+00	5.441935e+00	TSEN34;POP7;ELAC2
GO_Molecular_Function_2021	cadherin binding involved in cell-cell adhesion (GO:0098641)	1.337076e-01	6.024997e-01	0	0	2.704605e+00	5.441935e+00	PDLIM1;RAB10;TMOD3
GO_Molecular_Function_2021	calcium ion transmembrane transporter activity (GO:0015085)	1.417775e-01	6.164394e-01	0	0	1.960659e+00	3.830141e+00	PANX1;ATP2A3;ATP2A2;ORAI1;TMCO1
GO_Molecular_Function_2021	mitogen-activated protein kinase binding (GO:0051019)	1.417775e-01	6.164394e-01	0	0	1.960659e+00	3.830141e+00	MAPKAPK3;TPR;PTPRJ;ATF7;MAPK14
GO_Molecular_Function_2021	phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	1.417775e-01	6.164394e-01	0	0	1.960659e+00	3.830141e+00	MAPKAP1;BTK;DAPP1;AKT1;COMMD1
GO_Molecular_Function_2021	proton transmembrane transporter activity (GO:0015078)	1.417775e-01	6.164394e-01	0	0	1.960659e+00	3.830141e+00	NDUFA4;CTNS;COX6A1;UQCRH;ATP6V1F
GO_Molecular_Function_2021	ATP hydrolysis activity (GO:0140603)	1.449806e-01	6.164394e-01	0	0	1.804103e+00	3.484002e+00	TOR3A;VCP;SMCHD1;HSP90AA1;TOR1A;CLU
GO_Molecular_Function_2021	cation channel activity (GO:0005261)	1.449806e-01	6.164394e-01	0	0	1.804103e+00	3.484002e+00	PANX1;P2RX1;ORAI1;ANO6;TMEM175;TMCO1
GO_Molecular_Function_2021	serine-type exopeptidase activity (GO:0070008)	1.495854e-01	6.164394e-01	0	0	3.604967e+00	6.849033e+00	CTSA;TPP2
GO_Molecular_Function_2021	type I transforming growth factor beta receptor binding (GO:0034713)	1.495854e-01	6.164394e-01	0	0	3.604967e+00	6.849033e+00	FKBP1A;TGFB1
GO_Molecular_Function_2021	caspase binding (GO:0089720)	1.495854e-01	6.164394e-01	0	0	3.604967e+00	6.849033e+00	RIOK3;RIPK2
GO_Molecular_Function_2021	volume-sensitive anion channel activity (GO:0005225)	1.495854e-01	6.164394e-01	0	0	3.604967e+00	6.849033e+00	LRRC8D;LRRC8B
GO_Molecular_Function_2021	CXCR chemokine receptor binding (GO:0045236)	1.495854e-01	6.164394e-01	0	0	3.604967e+00	6.849033e+00	PPBP;PF4
GO_Molecular_Function_2021	hexose transmembrane transporter activity (GO:0015149)	1.495854e-01	6.164394e-01	0	0	3.604967e+00	6.849033e+00	SLC2A11;PPBP
GO_Molecular_Function_2021	myosin II binding (GO:0045159)	1.495854e-01	6.164394e-01	0	0	3.604967e+00	6.849033e+00	GSN;TRIOBP
GO_Molecular_Function_2021	organic cation transmembrane transporter activity (GO:0015101)	1.495854e-01	6.164394e-01	0	0	3.604967e+00	6.849033e+00	SLC44A1;SLC44A2
GO_Molecular_Function_2021	receptor antagonist activity (GO:0048019)	1.495854e-01	6.164394e-01	0	0	3.604967e+00	6.849033e+00	LRPAP1;CCL5
GO_Molecular_Function_2021	kinesin binding (GO:0019894)	1.517025e-01	6.164394e-01	0	0	2.121606e+00	4.000997e+00	TOR1A;KIFAP3;ACTB;SNCA
GO_Molecular_Function_2021	peptidase inhibitor activity (GO:0030414)	1.517025e-01	6.164394e-01	0	0	2.121606e+00	4.000997e+00	CSTB;SERPINB1;SPINT2;TIMP1
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	1.518159e-01	6.164394e-01	0	0	1.250116e+00	2.356577e+00	GPI;CDKN1A;VCP;RALB;DERL1;RNF8;ARRB1;SMC6;NLK;CLU;TRIOBP;MAP1LC3B;PRKAR2B;SUMO3;UBC;SNX9;TNFRSF14;HSPA9;GABARAPL2;GABARAPL1;HSP90AA1;TPI1;UBE2B;ISG15;PRDX6;YWHAZ;RBX1;PRKAR1A;JKAMP;TRIB2
GO_Molecular_Function_2021	amyloid-beta binding (GO:0001540)	1.552235e-01	6.234250e-01	0	0	1.604043e+00	2.988155e+00	LRPAP1;CD74;PGRMC1;ADRB2;LDLRAP1;APBA3;CLU;ITM2B
GO_Molecular_Function_2021	cytokine receptor binding (GO:0005126)	1.552235e-01	6.234250e-01	0	0	1.604043e+00	2.988155e+00	SOCS2;FKBP1A;SYK;TNFSF4;CCL5;MIF;IL6R;SH2B3
GO_Molecular_Function_2021	SH2 domain binding (GO:0042169)	1.580977e-01	6.250751e-01	0	0	1.878813e+00	3.465550e+00	RUFY1;AFAP1L2;NUP62;NLK;PTK2
GO_Molecular_Function_2021	signal sequence binding (GO:0005048)	1.580977e-01	6.250751e-01	0	0	1.878813e+00	3.465550e+00	POM121;POM121C;KPNA6;KDELR2;AP2M1
GO_Molecular_Function_2021	fibroblast growth factor binding (GO:0017134)	1.581719e-01	6.250751e-01	0	0	2.458533e+00	4.533713e+00	RPS19;ITGB3;THBS1
